0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 40, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 11, 1, 0.5
0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 38, 1, 0.5
0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 9, 1, 0.5
0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 41, 1, 0.5
0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 12, 1, 0.5
0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 1, 0, 1, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 39, 1, 0.5
0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 1, 0, 1, 1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 10, 1, 0.5
0, 0, 0, -1, 0, -1, 0, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 29, 1, 0.5
0, 0, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 25, 1, 0.5
0, 0, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 21, 1, 0.5
0, 0, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 0, 0, -1, 1, -1, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 37, 1, 0.5
0, 0, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 0, 0, -1, 1, -1, 0, 0, 1, 0, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 0, 1, 0.5
0, 1, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 0, -1, -1, 1, -1, 0, 0, 1, 0, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 34, 1, 0.5
0, 1, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 0, -1, -1, 1, -1, 0, 0, 1, 0, 0, -1, 1, -1, 0, -1, 0, 1, 0, 0, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 36, 1, 0.5
0, 1, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, 1, -1, 0, 0, 1, 0, 0, -1, 1, -1, 0, -1, 0, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 31, 1, 0.5
0, 1, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, 0, 0, -1, 1, -1, 1, -1, 0, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 14, 1, 0.5
0, 1, 0, -1, 0, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, 0, 0, -1, 1, -1, 1, -1, -1, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 7, 1, 0.5
0, 1, 0, -1, 0, -1, -1, -1, 1, -1, 1, 1, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, 0, 0, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 1, 1, 0.5
0, 1, 1, -1, 0, -1, -1, -1, 1, -1, 1, 1, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, 0, -1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 13, 1, 0.5
0, 1, 1, -1, 0, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 24, 1, 0.5
0, 1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 39, 1, 0.5
0, 1, 1, -1, -1, -2, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 2, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 10, 1, 0.5
0, 1, 1, -1, -1, -2, -1, -1, 1, -1, 1, 2, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 2, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 39, 1, 0.5
0, 1, 1, -1, -1, -2, -1, -1, 1, -1, 1, 2, 1, 1, 1, 1, -1, -1, -1, -1, -2, -1, 1, -1, -1, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 3, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 10, 1, 0.5
0, 1, 1, -1, -1, -2, -1, -1, 1, -1, 1, 3, 1, 1, 1, 1, -1, -1, -1, -1, -2, -1, 1, -1, -1, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -2, 1, 1, 1, 3, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 39, 1, 0.5
0, 1, 1, -2, -1, -2, -1, -1, 1, -1, 1, 3, 1, 1, 1, 1, -1, -1, -1, -1, -2, -1, 1, -1, -1, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -2, 1, 1, 1, 4, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 10, 1, 0.5
0, 1, 1, -2, -1, -2, -1, -1, 1, -1, 1, 4, 1, 1, 1, 1, -1, -1, -1, -1, -2, -2, 1, -1, -1, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -2, 1, 1, 1, 4, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 39, 1, 0.5
0, 1, 1, -2, -1, -2, -1, -1, 1, -1, 1, 4, 1, 1, 1, 1, -1, -1, -1, -1, -2, -2, 1, -1, -1, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -3, 1, 1, 1, 5, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 10, 1, 0.6510802097519728
0, 1, 1, -2, -1, -2, -1, -1, 1, -1, 1, 5, 1, 1, 1, 1, -1, -1, -1, -1, -2, -2, 1, -1, -2, 1, 1, -1, -1, -2, 1, -1, 1, -1, -1, 1, -3, 1, 1, 1, 5, 1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 39, 1, 0.41364659680037374
