0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 10, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 11, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 41, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 38, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 35, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 17, 1, 0.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, -1, 1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 32, 1, 0.5
0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, -1, 1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 1, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 18, 1, 0.5
0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, -1, 1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 1, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 4, 1, 0.5
0, 0, 0, -1, 0, 1, -1, 0, 0, 0, 1, 1, 1, 1, 0, -1, 0, -1, 1, 1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 1, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 44, 4, 0, 0.5, 4, -1, 26, 1, 0.5
